osmid,longitude,lattitude,label,city,district,street,postalCode
6277944031,85.0511125,25.625525,"4/1A, Restricted Area, Danapur 800012, India",Danapur,Restricted Area,,800012
6277944035,85.0519798,25.6295925,"Shri Bajrang Store, Restricted Area, Danapur 800012, India",Danapur,Restricted Area,,800012
6277944039,85.0497264,25.6299557,"138B, Restricted Area, Danapur 800012, India",Danapur,Restricted Area,,800012
6277969318,85.1245862,25.5108264,"Punpun, Bihar, India",Punpun,,,804453
6277969332,85.1205955,25.5067554,"Punpun, Bihar, India",Punpun,,,804453
6280421044,84.9259393,25.6112692,"Bihta, Bihar, India",Bihta,,,801103
6280425245,84.9527264,25.5570384,"Post Office-Karai, Raunian, Naubatpur 801113, India",Naubatpur,Raunian,,801113
6280425246,84.9528688,25.5571848,"Post Office-Karai, Raunian, Naubatpur 801113, India",Naubatpur,Raunian,,801113
6280481785,85.0737369,25.5721731,"Jama Masjid, Ranipur-Alba Colony, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481789,85.0921288,25.5735716,"Panchwati Colony, Beur, Patna 800002, India",Patna,Beur,,800002
6280481792,85.0745201,25.5724175,"Jama Masjid, Ranipur-Alba Colony, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481794,85.0737503,25.571803,"Jama Masjid, Ranipur-Alba Colony, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481796,85.0744434,25.5706081,"Jama Masjid, Ranipur-Alba Colony, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481797,85.059599,25.573228,"Rampprvesh Kirana Dukan, Rahmat Colony, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481802,85.0570515,25.5722987,"Nalanda Traders, Nausa Road, Azad Nagar, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,Nausa Road,801505
6280481803,85.0485982,25.5688614,"St Ann's Academy, Walmi, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481805,85.0497848,25.568314,"St Ann's Academy, Walmi, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481807,85.0504178,25.5669833,"Kidzee, Walmi, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481812,85.0488836,25.5679027,"St Ann's Academy, Walmi, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481814,85.0468299,25.5695576,"Indus World Tries Limited, Aiims Road, Danapur, Khagaul 801505, India",Khagaul,Khagaul,Aiims Road,801505
6280481815,85.0684959,25.5673123,"इसापुर रोड, Isapur, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,इसापुर रोड,801505
6280481819,85.0745282,25.5684689,"Maa Bhagwati Mandir, Ranipur Road, Ranipur-Alba Colony, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,Ranipur Road,801505
6280481822,85.086861,25.5737119,"1673/1A, Block D-Mitra Mandal Colony, Anisabad, Patna 801505, India",Patna,Anisabad,,801505
6280481823,85.0858618,25.5740051,"393, Nagar Nigam Colony, Anisabad, Patna 801505, India",Patna,Anisabad,,801505
6280481824,85.0815676,25.5850818,"101, Sector 2, Haroon Nagar, Patna 801505, India",Patna,Haroon Nagar,,801505
6280481827,85.0775621,25.5813182,"S/O2, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481832,85.0502917,25.5743119,"DR.Vinit Kumar, Luxman Tola, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481834,85.049825,25.5738426,"Bhaskar Mobile Repairing, Luxman Tola, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481837,85.049479,25.5726933,"Amita Studio, Luxman Tola, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280481839,85.0500415,25.5710976,"Govindpur More, Luxman Tola, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,Govindpur More,801505
6280481840,85.0270392,25.5610245,"Bank of Baroda, Muhammadpur Korji, Phulwari 801105, India",Phulwari,Muhammadpur Korji,,801105
6280481841,85.0265216,25.5612379,"Bank of Baroda, Muhammadpur Korji, Phulwari 801105, India",Phulwari,Muhammadpur Korji,,801105
6280481844,85.0216508,25.5519134,"Prasad Baba Mandir, NH-139, Bhusaula Danapur, Phulwari 801105, India",Phulwari,Bhusaula Danapur,NH-139,801105
6280481845,85.0162634,25.5381569,"Shiv Mandir, NH-98, Phulwari 801113, India",Phulwari,,NH-98,801113
6280481848,85.0154738,25.5388647,"Shiv Mandir, NH-98, Phulwari 801113, India",Phulwari,,NH-98,801113
6280485027,85.1327938,25.5723207,"State Bank of India, South Ram Krishana NGR-Sanchar Clny, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,,800027
6280485030,85.1300338,25.57542,"Bittu Hardware & Electric, Sipara Matkhan, Ramkrishna Nagar, Patna 800002, India",Patna,Ramkrishna Nagar,,800002
6280485033,85.1212142,25.5814022,"Maa Tara Water Products, Budhijivi Colony-Mahavir Nagar, Sipara, Patna 800002, India",Patna,Sipara,,800002
6280485041,85.1224194,25.5842704,"K.B. Enterprises, New Bypass Road, Dasratha, Sipara, Patna 800002, India",Patna,Sipara,New Bypass Road,800002
6280487611,85.1302564,25.5723981,"Ganpati Vastralaya, New Aitwarpur, Ramkrishna Nagar, Patna 800002, India",Patna,Ramkrishna Nagar,,800002
6280487620,85.1285827,25.5731869,"D/3, New Aitwarpur, Ramkrishna Nagar, Patna 800002, India",Patna,Ramkrishna Nagar,,800002
6280487624,85.1278049,25.5699351,"Nokia Phones, New Aitwarpur, Ramkrishna Nagar, Patna 800002, India",Patna,Ramkrishna Nagar,,800002
6280487633,85.1246651,25.5675813,"Residential Lakshya Public School, Yadav Chak, Ramkrishna Nagar, Patna 800002, India",Patna,Ramkrishna Nagar,,800002
6280488111,85.1275995,25.5960085,"कन्नुलाल रोड, Mithapur, Jakanpur, Patna 800001, India",Patna,Jakanpur,कन्नुलाल रोड,800001
6280488116,85.127593,25.598188,"Sintex Doors & Water Tank, Bhagvan Road, Mithapur, Jakanpur, Patna 800001, India",Patna,Jakanpur,Bhagvan Road,800001
6280488117,85.1306051,25.5916023,"Kumar Motor Stores, Purandarpur, Jakanpur, Patna 800001, India",Patna,Jakanpur,,800001
6280504394,85.0554121,25.5648298,"Guddu Gupta, Village Nausa, Patna 801505, India",Patna,Village Nausa,,801505
6280504399,85.1075756,25.5755047,"First Cry, Mahavir Colony, Beur, Patna 800002, India",Patna,Beur,,800002
6280504439,85.1350584,25.5636755,"Surya Temple, Khairatali Road, Khairtali, Ramkrishna Nagar, Patna 804453, India",Patna,Ramkrishna Nagar,Khairatali Road,804453
6280504449,85.1323324,25.5567868,"Kurthoul Dariyapur Road, Dariapur, Sampatchak 804453, India",Sampatchak,Dariapur,Kurthoul Dariyapur Road,804453
6280504455,85.1411652,25.5662865,"Doman Chak Chauraha, Domanchak, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,Doman Chak Chauraha,800027
6280504469,85.1286779,25.5581838,"Kurthoul Dariyapur Road, Kurthaul, Ramkrishna Nagar, Patna 804453, India",Patna,Ramkrishna Nagar,Kurthoul Dariyapur Road,804453
6280504480,85.1240122,25.5641765,"Kurthaul-Bramha Sthan, Ramkrishna Nagar, Patna 804453, India",Patna,Ramkrishna Nagar,,804453
6280506186,85.1256721,25.5673658,"New Aitwarpur, Ramkrishna Nagar, Patna 800002, India",Patna,Ramkrishna Nagar,,800002
6280506187,85.1303208,25.5701045,"New Aitwarpur, Ramkrishna Nagar, Patna 800002, India",Patna,Ramkrishna Nagar,,800002
6280506189,85.1279902,25.5706011,"E/92, New Aitwarpur, Ramkrishna Nagar, Patna 800002, India",Patna,Ramkrishna Nagar,,800002
6280506190,85.1277406,25.5791755,"Bajrang Saree Centre, Gaya Line Road, East Sipara, Ramkrishna Nagar, Patna 800002, India",Patna,Ramkrishna Nagar,Gaya Line Road,800002
6280514205,85.0792864,25.5849666,"4/431, Sector 2, Haroon Nagar, Patna 801505, India",Patna,Haroon Nagar,,801505
6280514206,85.0607523,25.5810232,"Devi Asthan, Zafar Colony, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6280858475,85.1018239,25.4972197,"Kanya Vivah & Mahila Jan Kalyan Society, Punpun 804453, India",Punpun,Punpun,,804453
6280858478,85.1023266,25.4985891,"R. K. Medical, Punpun 804453, India",Punpun,Punpun,,804453
6280858479,85.1320753,25.5239195,"Idbi Bank, Baruna, Sampatchak 804453, India",Sampatchak,Baruna,,804453
6280862906,85.0893715,25.5288666,"Post Office-Nisharpura. Punpun Patna. Bihar, Nasirpura, Phulwari 804453, India",Phulwari,Nasirpura,,804453
6280862909,85.0886553,25.5295563,"Post Office-Nisharpura. Punpun Patna. Bihar, Nasirpura, Phulwari 804453, India",Phulwari,Nasirpura,,804453
6295636551,85.0813122,25.6229178,"Doctor Ginni Jakhanwa, Phase 1-Block F, Ashiyana Nagar, Patna 800025, India",Patna,Ashiyana Nagar,,800025
6295636556,85.0816739,25.6260111,"West Point Girls High School, Chandra Vihar Colony, Ashiyana Nagar, Patna 800025, India",Patna,Ashiyana Nagar,,800025
6295636557,85.0826847,25.6243796,"West Point Girls High School, Chandra Vihar Colony, Ashiyana Nagar, Patna 800025, India",Patna,Ashiyana Nagar,,800025
6295636564,85.0843553,25.603102,"216, Koutilya Nagar, Shekhpura, Patna 800014, India",Patna,Shekhpura,,800014
6295636566,85.0833499,25.6037153,"Ideal Public School, Koutilya Nagar, Shekhpura, Patna 800014, India",Patna,Shekhpura,,800014
6295636567,85.0768826,25.6056529,"Service Road, Village Khajpura, Patna 800014, India",Patna,Village Khajpura,Service Road,800014
6295636570,85.0752389,25.6048097,"Jagdeo Path Primary School, Jagdeo Path, Shekhpura, Patna 800014, India",Patna,Shekhpura,,800014
6295636572,85.0763601,25.6036583,"Khajpura Bagicha, Village Khajpura, Patna 800014, India",Patna,Village Khajpura,,800014
6295636577,85.0774115,25.6029327,"1350, Khajpura Bagicha, Village Khajpura, Patna 800014, India",Patna,Village Khajpura,,800014
6295636579,85.0777229,25.6055609,"Service Road, Village Khajpura, Patna 800014, India",Patna,Village Khajpura,Service Road,800014
6295636580,85.0769967,25.6077568,"Ashokpuri, Khajpura, Patna 800014, India",Patna,Khajpura,,800014
6295636583,85.0771399,25.6084904,"Akashwani Road, Ashokpuri, Khajpura, Patna 800014, India",Patna,Khajpura,Akashwani Road,800014
6295636994,85.0858095,25.6039293,"Koutilya Nagar, Shekhpura, Patna 800014, India",Patna,Shekhpura,,800014
6295636995,85.0854743,25.6040115,"205, Koutilya Nagar, Shekhpura, Patna 800014, India",Patna,Shekhpura,,800014
6295636997,85.0854994,25.6047007,"Ayush Raj Electronics, Service Road, Raja Bazar, Shekhpura, Patna 800014, India",Patna,Shekhpura,Service Road,800014
6295636999,85.0846026,25.6048033,"Service Road, Raja Bazar, Shekhpura, Patna 800014, India",Patna,Shekhpura,Service Road,800014
6295643585,85.0770092,25.6067641,"Patna Tiffins, Ashokpuri, Khajpura, Patna 800014, India",Patna,Khajpura,,800014
6295643586,85.0781613,25.6066829,"Ganesh Electricals, Ashokpuri, Khajpura, Patna 800014, India",Patna,Khajpura,,800014
6295643588,85.0785931,25.605689,"Service Road, Ashokpuri, Khajpura, Patna 800014, India",Patna,Khajpura,Service Road,800014
6295643591,85.0788157,25.6067931,"Sona Medical Hall, Ashokpuri, Khajpura, Patna 800014, India",Patna,Khajpura,,800014
6295643592,85.078191,25.6068798,"Maa Durga Kirana & General Stores, Ashokpuri, Khajpura, Patna 800014, India",Patna,Khajpura,,800014
6295648328,85.08257,25.6070633,"समनपुरा रोड, Ashiyana Digha Road Area, Khajpura, Patna 800014, India",Patna,Khajpura,समनपुरा रोड,800014
6295648332,85.0839843,25.6050794,"Triveni Spare Parts, Service Road, Salempur Dumra, Samanpura, Patna 800014, India",Patna,Samanpura,Service Road,800014
6295648334,85.0832551,25.6037198,"R.K. Mission, Koutilya Nagar, Shekhpura, Patna 800014, India",Patna,Shekhpura,,800014
6295648338,85.0836397,25.6049057,"Service Road, Raja Bazar, Shekhpura, Patna 800014, India",Patna,Shekhpura,Service Road,800014
6295649163,85.0886688,25.6046524,"Sarvodaye Kirana Store, A G Colony Road, Raja Bazar, Shekhpura, Patna 800023, India",Patna,Shekhpura,A G Colony Road,800023
6295649169,85.0894359,25.607139,"Brahmstani Road, Shekhpura, Patna 800014, India",Patna,Shekhpura,Brahmstani Road,800014
6295649173,85.0905758,25.6046138,"B. Inc, Bailey Road, Shekhpura Bagicha-Majar Gali Area, Shekhpura, Patna 800023, India",Patna,Shekhpura,Bailey Road,800023
6305278358,85.0999314,25.5838296,"Uco Bank, Shivpuri Road, Shivpuri, Chitkohara, Patna 800002, India",Patna,Chitkohara,Shivpuri Road,800002
6305278359,85.1008334,25.583958,"Shivpuri, Chitkohara, Patna 800002, India",Patna,Chitkohara,,800002
6305278360,85.096775,25.583464,"Cosmic Plywood, एनएच-139, Raghunath Tola, Chitkohara, Patna 800002, India",Patna,Chitkohara,एनएच-139,800002
6305278361,85.1013985,25.5843134,"Chitra Gupta Colony, Chitkohara, Patna 800002, India",Patna,Chitkohara,,800002
6305278362,85.1017097,25.5823514,"10, Shivpuri, Chitkohara, Patna 800002, India",Patna,Chitkohara,,800002
6305278374,85.1119477,25.5719965,"Rajat Sinha Gayatri Nagar Pakari, Bishunpur Pakari, Patna 800002, India",Patna,Bishunpur Pakari,,800002
6305278381,85.1049846,25.5759499,"Union Bank of India, Mahavir Colony, Beur, Patna 800002, India",Patna,Beur,,800002
6305278400,85.103727,25.5871668,"Poshak Tailors, Punjabi Colony, Chitkohara, Patna 800002, India",Patna,Chitkohara,,800002
6305278401,85.1033984,25.5884498,"Ratna Priya Jewelers, Khagaul Road, Chitkohra, Patna 800002, India",Patna,Chitkohra,Khagaul Road,800002
6305278486,85.0987887,25.580549,"501, Shivpuri, Chitkohara, Patna 800002, India",Patna,Chitkohara,,800002
6305278488,85.0970309,25.5793544,"Harnichak, Patna 800002, India",Patna,Harnichak,,800002
6305278494,85.0950339,25.5806081,"Dance Academy, Madhusudan Nagar, Anisabad, Patna 800002, India",Patna,Anisabad,,800002
6305278495,85.0925419,25.5812313,"C-7, Narayan Nagar-Balammichak, Anisabad, Patna 801505, India",Patna,Anisabad,,801505
6305278497,85.0855707,25.5771326,"Sharda Jewelry, Block A-Mitra Mandal Colony, Anisabad, Patna 801505, India",Patna,Anisabad,,801505
6305278498,85.0857022,25.5778031,"Amresh Kumar Singh, Block A-Mitra Mandal Colony, Anisabad, Patna 801505, India",Patna,Anisabad,,801505
6305278500,85.087046,25.5791265,"B-339, Chuharmal Nagar, Anisabad, Patna 801505, India",Patna,Anisabad,,801505
6305278502,85.0868234,25.5778103,"Sudhir Yadav Stores, Block A-Mitra Mandal Colony, Anisabad, Patna 801505, India",Patna,Anisabad,,801505
6305278503,85.0872631,25.5777357,"23, Block A-Mitra Mandal Colony, Anisabad, Patna 801505, India",Patna,Anisabad,,801505
6305278504,85.0832282,25.578253,"B1/11, Nova Nagar-Phase 1, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6305278505,85.0832992,25.5787987,"Sharma Medicals, Nova Nagar-Phase 2, Phulwari Sharif, Patna 801505, India",Patna,Phulwari Sharif,,801505
6305278506,85.0919035,25.5755434,"B-40, Vashisth Colony, Anisabad, Patna 801505, India",Patna,Anisabad,,801505
6305278511,85.0918418,25.5776846,"B-34, Vashisth Colony, Anisabad, Patna 801505, India",Patna,Anisabad,,801505
6305278517,85.0916836,25.5769515,"62, Saket Vihar, Anisabad, Patna 801505, India",Patna,Anisabad,,801505
6305278518,85.0894554,25.5824435,"Aristocrat Luggage, Phulwari Khagaul Road, Saket Vihar, Anisabad, Patna 801505, India",Patna,Anisabad,Phulwari Khagaul Road,801505
6305278519,85.0895143,25.583259,"Rehab Centre, Block B-Police Colony, Anisabad, Patna 801505, India",Patna,Anisabad,,801505
6305278520,85.0916916,25.5843255,"3G No 1 Road, Gandhi Vihar-Block A-Police Colony, Anisabad, Patna 800002, India",Patna,Anisabad,No 1 Road,800002
6305278522,85.0991803,25.5804111,"501, Shivpuri, Chitkohara, Patna 800002, India",Patna,Chitkohara,,800002
6305278523,85.1025385,25.5845481,"230, Sarda Colony, Chitkohara, Patna 800002, India",Patna,Chitkohara,,800002
6305278529,85.0861314,25.6252444,"Diligent Classes, North Jai Prakash Nagar, Patna 800024, India",Patna,North Jai Prakash Nagar,,800024
6305278532,85.0854523,25.6218809,"Jai Prakash Nagar, Patna 800025, India",Patna,Jai Prakash Nagar,,800025
6305278537,85.089868,25.6281611,"Mishra Homoeo Hall, Sailoon Road, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,Sailoon Road,800024
6305278538,85.0927511,25.6269712,"17, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,,800024
6305278539,85.0919499,25.6270297,"No 2 Road, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,No 2 Road,800024
6305278540,85.0924587,25.6286882,"No 4 Road, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,No 4 Road,800024
6305278542,85.0923434,25.6270268,"17, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,,800024
6305278547,85.0929118,25.6296329,"No 4 Road, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,No 4 Road,800024
6305278548,85.0932972,25.6295715,"Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,,800024
6305278549,85.0938126,25.6317102,"राजीव नगर मेन रोड, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,राजीव नगर मेन रोड,800024
6305278551,85.0934082,25.6301706,"No 4 Road, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,No 4 Road,800024
6305278559,85.0907303,25.6353681,"राजीव नगर रोड नंबर 23, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,राजीव नगर रोड नंबर 23,800024
6305278560,85.0904715,25.6310903,"Anshu Raj Decorators, Sailoon Road, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,Sailoon Road,800024
6305278563,85.0925056,25.6307685,"No 2 Road, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,No 2 Road,800024
6305278564,85.0923077,25.629604,"No 2 Road, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,No 2 Road,800024
6305278568,85.0900455,25.6291895,"S. V. M. Residential Public School, Sailoon Road, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,Sailoon Road,800024
6305278570,85.0885266,25.627583,"N/A, Adarsh Vihar Colony, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,,800024
6305278571,85.0883214,25.6264972,"Suman Homoeo Hall, Sailoon Road, Radha Nagar, Rajiv Nagar, Patna 800024, India",Patna,Rajiv Nagar,Sailoon Road,800024
6305278584,85.0975116,25.6204018,"8, Adarsh Colony, Kesari Nagar, Patna 800029, India",Patna,Kesari Nagar,,800029
6305278585,85.0962831,25.6171784,"Adarsh No 6 Path, North Shastri Nagar, Patna 800029, India",Patna,North Shastri Nagar,Adarsh No 6 Path,800029
6305278586,85.0955698,25.6173113,"Adarsh No 6 Path, North Shastri Nagar, Patna 800029, India",Patna,North Shastri Nagar,Adarsh No 6 Path,800029
6305278587,85.0952885,25.6163759,"Tulip, North Shastri Nagar, Patna 800029, India",Patna,North Shastri Nagar,,800029
6305278588,85.0954593,25.6169173,"Adarsh No 5 Path, North Shastri Nagar, Patna 800029, India",Patna,North Shastri Nagar,Adarsh No 5 Path,800029
6305278591,85.0947762,25.6176239,"North Shastri Nagar, Patna 800029, India",Patna,North Shastri Nagar,,800029
6305278593,85.0949076,25.6170482,"8, North Shastri Nagar, Patna 800029, India",Patna,North Shastri Nagar,,800029
